instance_id,genre
1907,Blues
1908,Blues
1909,Electronic
1910,Comedy
1911,Electronic
1912,Alternative
1913,Alternative
1914,Soul
1915,Electronic
1916,Hip-Hop
1917,Ska
1918,Hip-Hop
1919,Hip-Hop
1920,Comedy
1921,Blues
1922,Folk
1923,Folk
1924,Soul
1925,Soul
1926,Hip-Hop
1927,Alternative
1928,Comedy
1929,Alternative
1930,Movie
1931,Movie
1932,Ska
1933,Alternative
1934,Ska
1935,Hip-Hop
1936,Hip-Hop
1937,Hip-Hop
1938,Movie
1939,Movie
1940,Children's Music
1941,Blues
1942,Hip-Hop
1943,Electronic
1944,Movie
1945,Soul
1946,Soul
1947,Soul
1948,Blues
1949,Soul
1950,Movie
1951,Alternative
1952,Hip-Hop
1953,Alternative
1954,Folk
1955,Soul
1956,Comedy
1957,Comedy
1958,Blues
1959,Movie
1960,Soul
1961,Comedy
1962,Alternative
1963,Hip-Hop
1964,Hip-Hop
1965,Electronic
1966,Children's Music
1967,Movie
1968,Soul
1969,Alternative
1970,Soul
1971,Alternative
1972,Ska
1973,Ska
1974,Movie
1975,Soul
1976,Children's Music
1977,Hip-Hop
1978,Hip-Hop
1979,Soul
1980,Ska
1981,Hip-Hop
1982,Ska
1983,Folk
1984,Hip-Hop
1985,Children's Music
1986,Hip-Hop
1987,Comedy
1988,Blues
1989,Alternative
1990,Comedy
1991,Comedy
1992,Movie
1993,Electronic
1994,Movie
1995,Electronic
1996,Blues
1997,Soul
1998,Ska
1999,Comedy
2000,Soul
2001,Movie
2002,Soul
2003,Soul
2004,Movie
2005,Soul
2006,Movie
2007,Hip-Hop
2008,Hip-Hop
2009,Blues
2010,Alternative
2011,Soul
2012,Movie
2013,Blues
2014,Folk
2015,Alternative
2016,Hip-Hop
2017,Blues
2018,Electronic
2019,Soul
2020,Alternative
2021,Folk
2022,Electronic
2023,Folk
2024,Movie
2025,Blues
2026,Movie
2027,Ska
2028,Blues
2029,Soul
2030,Hip-Hop
2031,Electronic
2032,Comedy
2033,Blues
2034,Electronic
2035,Soul
2036,Alternative
2037,Ska
2038,Electronic
2039,Alternative
2040,Blues
2041,Comedy
2042,Soul
2043,Soul
2044,Alternative
2045,Folk
2046,Folk
2047,Comedy
2048,Movie
2049,Hip-Hop
2050,Hip-Hop
2051,Soul
2052,Hip-Hop
2053,Alternative
2054,Comedy
2055,Hip-Hop
2056,Movie
2057,Folk
2058,Comedy
2059,Folk
2060,Comedy
2061,Movie
2062,Blues
2063,Blues
2064,Soul
2065,Alternative
2066,Movie
2067,Hip-Hop
2068,Soul
2069,Comedy
2070,Folk
2071,Comedy
2072,Soul
2073,Comedy
2074,Children's Music
2075,Ska
2076,Children's Music
2077,Blues
2078,Movie
2079,Ska
2080,Alternative
2081,Ska
2082,Soul
2083,Electronic
2084,Comedy
2085,Soul
2086,Electronic
2087,Soul
2088,Hip-Hop
2089,Soul
2090,Soul
2091,Electronic
2092,Ska
2093,Alternative
2094,Movie
2095,Children's Music
2096,Comedy
2097,Comedy
2098,Blues
2099,Blues
2100,Soul
2101,Electronic
2102,Hip-Hop
2103,Movie
2104,Alternative
2105,Folk
2106,Hip-Hop
2107,Movie
2108,Comedy
2109,Ska
2110,Hip-Hop
2111,Hip-Hop
2112,Movie
2113,Electronic
2114,Alternative
2115,Movie
2116,Comedy
2117,Soul
2118,Soul
2119,Hip-Hop
2120,Hip-Hop
2121,Folk
2122,Movie
2123,Hip-Hop
2124,Hip-Hop
2125,Electronic
2126,Comedy
2127,Folk
2128,Comedy
2129,Alternative
2130,Folk
2131,Movie
2132,Folk
2133,Blues
2134,Soul
2135,Ska
2136,Comedy
2137,Ska
2138,Movie
2139,Movie
2140,Soul
2141,Comedy
2142,Hip-Hop
2143,Electronic
2144,Soul
2145,Electronic
2146,Alternative
2147,Comedy
2148,Children's Music
2149,Blues
2150,Electronic
2151,Blues
2152,Comedy
2153,Movie
2154,Comedy
2155,Ska
2156,Folk
2157,Alternative
2158,Blues
2159,Folk
2160,Blues
2161,Electronic
2162,Soul
2163,Soul
2164,Comedy
2165,Ska
2166,Alternative
2167,Soul
2168,Soul
2169,Electronic
2170,Hip-Hop
2171,Alternative
2172,Alternative
2173,Blues
2174,Folk
2175,Alternative
2176,Alternative
2177,Folk
2178,Soul
2179,Ska
2180,Hip-Hop
2181,Movie
2182,Soul
2183,Movie
2184,Electronic
2185,Hip-Hop
2186,Hip-Hop
2187,Comedy
2188,Hip-Hop
2189,Soul
2190,Soul
2191,Blues
2192,Soul
2193,Alternative
2194,Hip-Hop
2195,Hip-Hop
2196,Blues
2197,Folk
2198,Blues
2199,Soul
2200,Hip-Hop
2201,Movie
2202,Ska
2203,Folk
2204,Soul
2205,Alternative
2206,Blues
2207,Movie
2208,Soul
2209,Hip-Hop
2210,Hip-Hop
2211,Comedy
2212,Hip-Hop
2213,Hip-Hop
2214,Alternative
2215,Soul
2216,Alternative
2217,Folk
2218,Folk
2219,Ska
2220,Electronic
2221,Soul
2222,Comedy
2223,Movie
2224,Children's Music
2225,Movie
2226,Soul
2227,Ska
2228,Ska
2229,Electronic
2230,Alternative
2231,Hip-Hop
2232,Soul
2233,Movie
2234,Blues
2235,Hip-Hop
2236,Comedy
2237,Comedy
2238,Comedy
2239,Electronic
2240,Blues
2241,Movie
2242,Folk
2243,Soul
2244,Movie
2245,Electronic
2246,Movie
2247,Folk
2248,Electronic
2249,Blues
2250,Children's Music
2251,Movie
2252,Soul
2253,Soul
2254,Electronic
2255,Ska
2256,Folk
2257,Alternative
2258,Movie
2259,Children's Music
2260,Electronic
2261,Blues
2262,Movie
2263,Comedy
2264,Blues
2265,Blues
2266,Blues
2267,Blues
2268,Movie
2269,Hip-Hop
2270,Movie
2271,Hip-Hop
2272,Hip-Hop
2273,Soul
2274,Blues
2275,Electronic
2276,Movie
2277,Hip-Hop
2278,Children's Music
2279,Electronic
2280,Electronic
2281,Hip-Hop
2282,Children's Music
2283,Electronic
2284,Ska
2285,Soul
2286,Comedy
2287,Folk
2288,Electronic
2289,Soul
2290,Comedy
2291,Comedy
2292,Hip-Hop
2293,Electronic
2294,Soul
2295,Folk
2296,Ska
2297,Comedy
2298,Comedy
2299,Soul
2300,Soul
2301,Hip-Hop
2302,Movie
2303,Alternative
2304,Alternative
2305,Soul
2306,Alternative
2307,Hip-Hop
2308,Comedy
2309,Ska
2310,Electronic
2311,Soul
2312,Electronic
2313,Comedy
2314,Alternative
2315,Blues
2316,Soul
2317,Alternative
2318,Hip-Hop
2319,Blues
2320,Hip-Hop
2321,Ska
2322,Alternative
2323,Comedy
2324,Alternative
2325,Hip-Hop
2326,Folk
2327,Hip-Hop
2328,Children's Music
2329,Electronic
2330,Alternative
2331,Folk
2332,Folk
2333,Hip-Hop
2334,Blues
2335,Alternative
2336,Soul
2337,Electronic
2338,Ska
2339,Electronic
2340,Folk
2341,Hip-Hop
2342,Ska
2343,Children's Music
2344,Hip-Hop
2345,Alternative
2346,Movie
2347,Blues
2348,Hip-Hop
2349,Folk
2350,Alternative
2351,Hip-Hop
2352,Electronic
2353,Folk
2354,Comedy
2355,Folk
2356,Hip-Hop
2357,Movie
2358,Folk
2359,Movie
2360,Hip-Hop
2361,Children's Music
2362,Electronic
2363,Hip-Hop
2364,Folk
2365,Electronic
2366,Folk
2367,Blues
2368,Ska
2369,Blues
2370,Folk
2371,Soul
2372,Movie
2373,Ska
2374,Ska
2375,Comedy
2376,Hip-Hop
2377,Alternative
2378,Children's Music
2379,Ska
2380,Hip-Hop
2381,Ska
2382,Blues
2383,Movie
2384,Soul
2385,Soul
2386,Folk
2387,Children's Music
2388,Alternative
2389,Movie
2390,Alternative
2391,Comedy
2392,Folk
2393,Alternative
2394,Electronic
2395,Ska
2396,Folk
2397,Electronic
2398,Hip-Hop
2399,Soul
2400,Electronic
2401,Comedy
2402,Soul
2403,Soul
2404,Ska
2405,Movie
2406,Hip-Hop
2407,Soul
2408,Electronic
2409,Hip-Hop
2410,Comedy
2411,Electronic
2412,Children's Music
2413,Comedy
2414,Ska
2415,Electronic
2416,Electronic
2417,Hip-Hop
2418,Soul
2419,Hip-Hop
2420,Ska
2421,Alternative
2422,Blues
2423,Folk
2424,Soul
2425,Hip-Hop
2426,Hip-Hop
2427,Soul
2428,Movie
2429,Comedy
2430,Ska
2431,Soul
2432,Soul
2433,Soul
2434,Comedy
2435,Soul
2436,Ska
2437,Children's Music
2438,Electronic
2439,Comedy
2440,Electronic
2441,Ska
2442,Alternative
2443,Children's Music
2444,Movie
2445,Comedy
2446,Folk
2447,Soul
2448,Blues
2449,Comedy
2450,Movie
2451,Hip-Hop
2452,Movie
2453,Ska
2454,Blues
2455,Soul
2456,Alternative
2457,Children's Music
2458,Electronic
2459,Soul
2460,Soul
2461,Soul
2462,Alternative
2463,Soul
2464,Alternative
2465,Folk
2466,Movie
2467,Children's Music
2468,Soul
2469,Children's Music
2470,Folk
2471,Folk
2472,Folk
2473,Electronic
2474,Alternative
2475,Ska
2476,Hip-Hop
2477,Comedy
2478,Electronic
2479,Comedy
2480,Hip-Hop
2481,Comedy
2482,Ska
2483,Soul
2484,Blues
2485,Soul
2486,Soul
2487,Alternative
2488,Movie
2489,Hip-Hop
2490,Electronic
2491,Blues
2492,Alternative
2493,Alternative
2494,Folk
2495,Ska
2496,Hip-Hop
2497,Children's Music
2498,Soul
2499,Soul
2500,Alternative
2501,Alternative
2502,Alternative
2503,Folk
2504,Hip-Hop
2505,Alternative
2506,Movie
2507,Movie
2508,Alternative
2509,Ska
2510,Folk
2511,Hip-Hop
2512,Soul
2513,Electronic
2514,Blues
2515,Folk
2516,Ska
2517,Soul
2518,Electronic
2519,Alternative
2520,Blues
2521,Alternative
2522,Movie
2523,Blues
2524,Blues
2525,Hip-Hop
2526,Soul
2527,Movie
2528,Electronic
2529,Alternative
2530,Ska
2531,Folk
2532,Comedy
2533,Soul
2534,Soul
2535,Blues
2536,Comedy
2537,Folk
2538,Alternative
2539,Soul
2540,Comedy
2541,Hip-Hop
2542,Hip-Hop
2543,Folk
2544,Soul
2545,Hip-Hop
2546,Comedy
2547,Blues
2548,Electronic
2549,Electronic
2550,Movie
2551,Movie
2552,Alternative
2553,Electronic
2554,Folk
2555,Folk
2556,Alternative
2557,Folk
2558,Comedy
2559,Movie
2560,Ska
2561,Children's Music
2562,Soul
2563,Hip-Hop
2564,Electronic
2565,Hip-Hop
2566,Electronic
2567,Movie
2568,Soul
2569,Movie
2570,Comedy
2571,Hip-Hop
2572,Ska
2573,Hip-Hop
2574,Blues
2575,Alternative
2576,Ska
2577,Movie
2578,Comedy
2579,Electronic
2580,Hip-Hop
2581,Soul
2582,Soul
2583,Folk
2584,Folk
2585,Comedy
2586,Blues
2587,Ska
2588,Alternative
2589,Comedy
2590,Electronic
2591,Electronic
2592,Blues
2593,Hip-Hop
2594,Children's Music
2595,Electronic
2596,Comedy
2597,Blues
2598,Alternative
2599,Soul
2600,Children's Music
2601,Hip-Hop
2602,Alternative
2603,Electronic
2604,Movie
2605,Hip-Hop
2606,Blues
2607,Movie
2608,Ska
2609,Alternative
2610,Blues
2611,Electronic
2612,Children's Music
2613,Soul
2614,Blues
2615,Folk
2616,Comedy
2617,Blues
2618,Blues
2619,Blues
2620,Folk
2621,Soul
2622,Blues
2623,Electronic
2624,Blues
2625,Electronic
2626,Movie
2627,Folk
2628,Movie
2629,Blues
2630,Soul
2631,Comedy
2632,Folk
2633,Movie
2634,Hip-Hop
2635,Electronic
2636,Alternative
2637,Blues
2638,Hip-Hop
2639,Alternative
2640,Hip-Hop
2641,Ska
2642,Soul
2643,Soul
2644,Blues
2645,Movie
2646,Movie
2647,Children's Music
2648,Movie
2649,Alternative
2650,Ska
2651,Ska
2652,Blues
2653,Alternative
2654,Movie
2655,Electronic
2656,Children's Music
2657,Soul
2658,Blues
2659,Alternative
2660,Blues
2661,Hip-Hop
2662,Hip-Hop
2663,Alternative
2664,Ska
2665,Folk
2666,Movie
2667,Ska
2668,Comedy
2669,Soul
2670,Soul
2671,Electronic
2672,Blues
2673,Ska
2674,Folk
2675,Blues
2676,Alternative
2677,Children's Music
2678,Alternative
2679,Ska
2680,Soul
2681,Electronic
2682,Electronic
2683,Soul
2684,Comedy
2685,Alternative
2686,Comedy
2687,Electronic
2688,Ska
2689,Comedy
2690,Soul
2691,Alternative
2692,Folk
2693,Ska
2694,Alternative
2695,Alternative
2696,Movie
2697,Soul
2698,Folk
2699,Comedy
2700,Comedy
2701,Blues
2702,Alternative
2703,Electronic
2704,Hip-Hop
2705,Blues
2706,Hip-Hop
2707,Ska
2708,Alternative
2709,Children's Music
2710,Folk
2711,Blues
2712,Hip-Hop
2713,Hip-Hop
2714,Alternative
2715,Comedy
2716,Soul
2717,Ska
2718,Folk
2719,Hip-Hop
2720,Movie
2721,Ska
2722,Soul
2723,Hip-Hop
2724,Electronic
2725,Ska
2726,Ska
2727,Electronic
2728,Comedy
2729,Electronic
2730,Electronic
2731,Blues
2732,Comedy
2733,Folk
2734,Movie
2735,Ska
2736,Blues
2737,Children's Music
2738,Children's Music
2739,Electronic
2740,Hip-Hop
2741,Folk
2742,Hip-Hop
2743,Children's Music
2744,Movie
2745,Soul
2746,Movie
2747,Comedy
2748,Soul
2749,Hip-Hop
2750,Movie
2751,Soul
2752,Folk
2753,Folk
2754,Hip-Hop
2755,Alternative
2756,Soul
2757,Soul
2758,Electronic
2759,Comedy
2760,Movie
2761,Alternative
2762,Movie
2763,Folk
2764,Children's Music
2765,Ska
2766,Electronic
2767,Comedy
2768,Soul
2769,Soul
2770,Electronic
2771,Comedy
2772,Alternative
2773,Movie
2774,Ska
2775,Alternative
2776,Soul
2777,Ska
2778,Folk
2779,Blues
2780,Soul
2781,Children's Music
2782,Alternative
2783,Folk
2784,Movie
2785,Electronic
2786,Hip-Hop
2787,Blues
2788,Electronic
2789,Soul
2790,Ska
2791,Soul
2792,Soul
2793,Blues
2794,Blues
2795,Alternative
2796,Hip-Hop
2797,Folk
2798,Alternative
2799,Soul
2800,Blues
2801,Movie
2802,Soul
2803,Movie
2804,Folk
2805,Comedy
2806,Folk
2807,Alternative
2808,Folk
2809,Ska
2810,Movie
2811,Movie
2812,Ska
2813,Alternative
2814,Soul
2815,Alternative
2816,Ska
2817,Hip-Hop
2818,Comedy
2819,Soul
2820,Movie
2821,Movie
2822,Comedy
2823,Soul
2824,Ska
2825,Alternative
2826,Electronic
2827,Ska
2828,Blues
2829,Alternative
2830,Blues
2831,Comedy
2832,Folk
2833,Movie
2834,Ska
2835,Soul
2836,Electronic
2837,Children's Music
2838,Children's Music
2839,Electronic
2840,Ska
2841,Soul
2842,Blues
2843,Comedy
2844,Folk
2845,Soul
2846,Children's Music
2847,Hip-Hop
2848,Ska
2849,Alternative
2850,Movie
2851,Hip-Hop
2852,Hip-Hop
2853,Movie
2854,Blues
2855,Folk
2856,Electronic
2857,Comedy
2858,Blues
2859,Electronic
2860,Hip-Hop
2861,Ska
2862,Hip-Hop
2863,Movie
2864,Movie
2865,Hip-Hop
2866,Blues
2867,Comedy
2868,Alternative
2869,Electronic
2870,Ska
2871,Electronic
2872,Movie
2873,Folk
2874,Hip-Hop
2875,Hip-Hop
2876,Electronic
2877,Soul
2878,Movie
2879,Blues
2880,Electronic
2881,Ska
2882,Children's Music
2883,Comedy
2884,Electronic
2885,Alternative
2886,Soul
2887,Alternative
2888,Hip-Hop
2889,Hip-Hop
2890,Blues
2891,Soul
2892,Ska
2893,Folk
2894,Hip-Hop
2895,Ska
2896,Ska
2897,Blues
2898,Electronic
2899,Alternative
2900,Soul
2901,Comedy
2902,Blues
2903,Movie
2904,Hip-Hop
2905,Movie
2906,Children's Music
2907,Blues
2908,Alternative
2909,Comedy
2910,Soul
2911,Movie
2912,Soul
2913,Electronic
2914,Soul
2915,Soul
2916,Hip-Hop
2917,Ska
2918,Electronic
2919,Soul
2920,Children's Music
2921,Soul
2922,Blues
2923,Folk
2924,Hip-Hop
2925,Folk
2926,Hip-Hop
2927,Movie
2928,Movie
2929,Folk
2930,Alternative
2931,Alternative
2932,Folk
2933,Electronic
2934,Hip-Hop
2935,Electronic
2936,Blues
2937,Movie
2938,Ska
2939,Alternative
2940,Hip-Hop
2941,Comedy
2942,Comedy
2943,Folk
2944,Movie
2945,Blues
2946,Folk
2947,Alternative
2948,Movie
2949,Soul
2950,Comedy
2951,Comedy
2952,Comedy
2953,Alternative
2954,Blues
2955,Ska
2956,Movie
2957,Hip-Hop
2958,Blues
2959,Soul
2960,Alternative
2961,Electronic
2962,Hip-Hop
2963,Comedy
2964,Ska
2965,Electronic
2966,Soul
2967,Soul
2968,Hip-Hop
2969,Soul
2970,Electronic
2971,Comedy
2972,Hip-Hop
2973,Children's Music
2974,Alternative
2975,Ska
2976,Alternative
2977,Soul
2978,Children's Music
2979,Soul
2980,Folk
2981,Children's Music
2982,Comedy
2983,Ska
2984,Movie
2985,Blues
2986,Ska
2987,Ska
2988,Folk
2989,Alternative
2990,Folk
2991,Comedy
2992,Folk
2993,Electronic
2994,Soul
2995,Alternative
2996,Comedy
2997,Comedy
2998,Soul
2999,Soul
3000,Alternative
3001,Hip-Hop
3002,Electronic
3003,Children's Music
3004,Folk
3005,Blues
3006,Hip-Hop
3007,Children's Music
3008,Comedy
3009,Folk
3010,Ska
3011,Soul
3012,Hip-Hop
3013,Movie
3014,Folk
3015,Soul
3016,Ska
3017,Blues
3018,Blues
3019,Children's Music
3020,Children's Music
3021,Folk
3022,Electronic
3023,Blues
3024,Electronic
3025,Folk
3026,Alternative
3027,Folk
3028,Comedy
3029,Hip-Hop
3030,Alternative
3031,Hip-Hop
3032,Soul
3033,Movie
3034,Soul
3035,Soul
3036,Electronic
3037,Soul
3038,Alternative
3039,Children's Music
3040,Soul
3041,Soul
3042,Ska
3043,Comedy
3044,Soul
3045,Alternative
3046,Ska
3047,Electronic
3048,Alternative
3049,Hip-Hop
3050,Movie
3051,Soul
3052,Hip-Hop
3053,Comedy
3054,Hip-Hop
3055,Movie
3056,Hip-Hop
3057,Blues
3058,Movie
3059,Hip-Hop
3060,Electronic
3061,Ska
3062,Hip-Hop
3063,Movie
3064,Alternative
3065,Movie
3066,Electronic
3067,Movie
3068,Soul
3069,Movie
3070,Soul
3071,Children's Music
3072,Ska
3073,Comedy
3074,Folk
3075,Soul
3076,Electronic
3077,Blues
3078,Ska
3079,Hip-Hop
3080,Soul
3081,Hip-Hop
3082,Alternative
3083,Hip-Hop
3084,Folk
3085,Blues
3086,Hip-Hop
3087,Alternative
3088,Ska
3089,Hip-Hop
3090,Ska
3091,Hip-Hop
3092,Blues
3093,Soul
3094,Soul
3095,Alternative
3096,Folk
3097,Ska
3098,Electronic
3099,Blues
3100,Movie
3101,Soul
3102,Ska
3103,Folk
3104,Alternative
3105,Ska
3106,Soul
3107,Alternative
3108,Comedy
3109,Comedy
3110,Alternative
3111,Soul
3112,Ska
3113,Hip-Hop
3114,Comedy
3115,Soul
3116,Movie
3117,Folk
3118,Electronic
3119,Electronic
3120,Blues
3121,Movie
3122,Folk
3123,Ska
3124,Electronic
3125,Movie
3126,Movie
3127,Alternative
3128,Soul
3129,Ska
3130,Alternative
3131,Soul
3132,Movie
3133,Alternative
3134,Blues
3135,Soul
3136,Alternative
3137,Folk
3138,Movie
3139,Alternative
3140,Soul
3141,Electronic
3142,Soul
3143,Soul
3144,Electronic
3145,Alternative
3146,Blues
3147,Alternative
3148,Movie
3149,Electronic
3150,Alternative
3151,Blues
3152,Folk
3153,Soul
3154,Soul
3155,Movie
3156,Folk
3157,Blues
3158,Movie
3159,Hip-Hop
3160,Children's Music
3161,Movie
3162,Comedy
3163,Alternative
3164,Blues
3165,Hip-Hop
3166,Folk
3167,Movie
3168,Comedy
3169,Soul
3170,Soul
